Time(s),SampleIndex,Seq,ValidFlag,InterpFlag,GapLen,MissingBefore,Uc1(mV),Uc2(mV),Ut1(mV),Ut2(mV),AccX(g),AccY(g),AccZ(g),GyroX(dps),GyroY(dps),GyroZ(dps),PPG_Green,PPG_Red,PPG_IR
1.74,174,46362,1,0,0,0,839.99634,881.65283,1623.30627,1700.13428,-0.0387,-0.05103,0.99637,-1.978,0.613,-0.7,6535,72549,106629
1.75,175,46363,1,0,0,0,839.99634,881.65283,1622.9248,1699.98169,-0.0387,-0.05176,0.99954,-2.485,0.753,-0.438,6528,72550,106626
1.76,176,46364,1,0,0,0,839.99634,881.65283,1622.9248,1699.98169,-0.03748,-0.0531,0.99771,-2.573,0.613,-0.525,6528,72550,106626
1.77,177,46365,1,0,0,0,839.99634,881.88171,1623.15369,1700.51575,-0.03638,-0.05347,0.99905,-2.643,0.595,-0.543,6529,72547,106627
1.78,178,46366,1,0,0,0,839.99634,881.88171,1622.69592,1700.21057,-0.03626,-0.05225,0.99881,-2.59,0.595,-0.49,6529,72547,106627
1.79,179,46367,1,0,0,0,839.99634,881.88171,1622.9248,1699.9054,-0.03613,-0.05188,0.99942,-2.52,0.823,-0.56,6525,72545,106614
1.8,180,46368,1,0,0,0,839.99634,881.88171,1623.30627,1700.43945,-0.03674,-0.05335,0.9971,-2.695,0.805,-0.665,6525,72545,106614
1.81,181,46369,1,0,0,0,839.99634,881.88171,1622.9248,1699.9054,-0.03723,-0.05359,0.99649,-2.8,0.7,-0.595,6526,72542,106620
1.82,182,46370,1,0,0,0,840.14893,881.88171,1622.61963,1699.98169,-0.03797,-0.05371,0.99637,-2.52,0.648,-0.56,6526,72542,106620
1.83,183,46371,1,0,0,0,840.14893,881.88171,1623.07739,1699.67651,-0.03931,-0.05322,0.99649,-2.52,0.735,-0.438,6526,72539,106618
1.84,184,46372,1,0,0,0,840.14893,881.88171,1622.9248,1699.9054,-0.03955,-0.05274,0.99734,-2.468,0.683,-0.42,6526,72539,106618
1.85,185,46373,1,0,0,0,840.14893,881.88171,1622.9248,1699.8291,-0.03992,-0.0509,0.99893,-2.538,0.683,-0.455,6523,72542,106613
1.86,186,46374,1,0,0,0,840.14893,881.88171,1623.68774,1700.05798,-0.03955,-0.052,0.99722,-2.503,0.735,-0.28,6523,72542,106613
1.87,187,46375,1,0,0,0,840.14893,881.65283,1623.0011,1700.13428,-0.03845,-0.05152,0.99783,-2.66,0.7,-0.28,6522,72545,106613
1.88,188,46376,1,0,0,0,840.14893,881.65283,1622.23816,1699.98169,-0.0376,-0.05237,0.99808,-2.783,0.788,-0.193,6522,72545,106613
1.89,189,46377,1,0,0,0,840.14893,881.65283,1623.22998,1699.98169,-0.03784,-0.05383,1.00076,-2.818,0.77,-0.21,6520,72539,106612
1.9,190,46378,1,0,0,0,840.14893,881.65283,1622.84851,1699.98169,-0.03894,-0.05445,1.00064,-2.783,0.893,-0.245,6520,72539,106612
1.91,191,46379,1,0,0,0,840.14893,881.65283,1622.31445,1700.05798,-0.03797,-0.0542,1.00101,-2.03,0.56,0.175,6521,72543,106615
1.92,192,46380,1,0,0,0,839.84375,881.65283,1622.69592,1699.98169,-0.03967,-0.05274,0.99979,-1.698,0.473,-0.035,6521,72543,106615
1.93,193,46381,1,0,0,0,839.84375,881.65283,1622.77222,1700.13428,-0.03943,-0.04932,0.99673,-1.698,0.578,0.088,6521,72539,106610
1.94,194,46382,1,0,0,0,839.84375,881.65283,1622.77222,1699.98169,-0.03711,-0.04944,0.99368,-1.96,0.578,-0.018,6521,72539,106610
1.95,195,46383,1,0,0,0,839.84375,881.65283,1623.07739,1700.13428,-0.03809,-0.05164,0.99478,-2.52,0.63,-0.035,6519,72539,106610
1.96,196,46384,1,0,0,0,839.84375,881.65283,1622.84851,1699.98169,-0.04114,-0.05567,0.99698,-2.958,0.805,-0.158,6519,72539,106610
1.97,197,46385,1,0,0,0,839.84375,881.65283,1623.0011,1699.98169,-0.03845,-0.05628,0.99783,-2.888,0.753,-0.105,6523,72540,106618
1.98,198,46386,1,0,0,0,839.84375,881.65283,1623.07739,1699.9054,-0.03967,-0.05542,0.99979,-2.748,0.648,-0.21,6523,72540,106618
1.99,199,46387,1,0,0,0,839.84375,881.65283,1622.9248,1699.9054,-0.03858,-0.05457,0.99991,-2.625,0.718,-0.14,6523,72541,106620
2.0,200,46388,1,0,0,0,839.84375,881.65283,1622.84851,1700.43945,-0.03748,-0.0542,0.99698,-2.73,0.788,-0.21,6523,72541,106620
2.01,201,46389,1,0,0,0,839.84375,881.65283,1623.76404,1700.05798,-0.03735,-0.05335,0.99771,-2.765,0.77,-0.35,6523,72541,106621
2.02,202,46390,1,0,0,0,840.07263,881.65283,1623.0011,1699.8291,-0.03772,-0.05457,0.99893,-2.853,0.665,-0.245,6523,72541,106621
2.03,203,46391,1,0,0,0,840.07263,881.65283,1622.84851,1701.20239,-0.03772,-0.05506,0.99783,-2.958,0.805,-0.385,6524,72539,106620
2.04,204,46392,1,0,0,0,840.07263,881.65283,1623.45886,1699.98169,-0.03906,-0.05469,0.99869,-2.923,0.805,-0.315,6524,72539,106620
2.05,205,46393,1,0,0,0,840.07263,881.65283,1623.0011,1699.9054,-0.03699,-0.05396,0.99722,-2.695,0.805,-0.525,6526,72541,106619
2.06,206,46394,1,0,0,0,840.07263,881.65283,1622.61963,1699.9054,-0.03894,-0.05567,0.99747,-2.923,0.893,-0.7,6526,72541,106619
2.07,207,46395,1,0,0,0,840.07263,881.65283,1623.22998,1700.05798,-0.04004,-0.05615,0.99783,-3.22,0.945,-0.718,6524,72538,106627
2.08,208,46396,1,0,0,0,840.07263,881.65283,1622.77222,1699.8291,-0.04028,-0.05603,0.99869,-3.238,1.015,-0.805,6524,72538,106627
2.09,209,46397,1,0,0,0,840.07263,881.65283,1623.0011,1699.75281,-0.04089,-0.05445,1.00052,-3.115,0.963,-0.7,6529,72539,106626
2.1,210,46398,1,0,0,0,840.07263,881.65283,1623.22998,1699.8291,-0.03919,-0.05371,0.99905,-2.923,0.963,-0.84,6529,72539,106626
2.11,211,46399,1,0,0,0,840.07263,881.65283,1622.61963,1699.8291,-0.04004,-0.05396,1.00052,-2.8,0.84,-0.84,6529,72544,106627
2.12,212,46400,1,0,0,0,839.92004,881.65283,1622.61963,1699.75281,-0.03858,-0.05481,0.99918,-2.748,0.648,-0.77,6529,72544,106627
2.13,213,46401,1,0,0,0,839.92004,881.65283,1623.15369,1699.9054,-0.03626,-0.05237,0.99625,-2.713,0.665,-0.77,6529,72547,106626
2.14,214,46402,1,0,0,0,839.92004,881.65283,1622.54333,1699.8291,-0.0354,-0.05237,0.99625,-2.713,0.648,-0.998,6529,72547,106626
2.15,215,46403,1,0,0,0,839.92004,881.65283,1622.61963,1699.8291,-0.03711,-0.05127,0.99686,-2.888,0.665,-0.928,6528,72543,106629
2.16,216,46404,1,0,0,0,839.92004,881.65283,1623.07739,1699.98169,-0.03882,-0.0531,0.9971,-3.045,0.753,-0.735,6528,72543,106629
2.17,217,46405,1,0,0,0,839.92004,881.65283,1622.69592,1700.05798,-0.03687,-0.05371,0.99893,-2.818,0.735,-0.7,6528,72545,106635
2.18,218,46406,1,0,0,0,839.92004,881.65283,1622.39075,1699.8291,-0.03833,-0.05408,0.99966,-2.678,0.77,-0.665,6528,72545,106635
2.19,219,46407,1,0,0,0,839.92004,881.65283,1622.9248,1699.98169,-0.0376,-0.0542,0.99832,-2.573,0.735,-0.578,6532,72546,106638
2.2,220,46408,1,0,0,0,839.92004,881.65283,1623.0011,1699.9054,-0.03809,-0.0531,0.99808,-2.73,0.753,-0.718,6532,72546,106638
2.21,221,46409,1,0,0,0,839.92004,881.65283,1623.22998,1699.9054,-0.03784,-0.05237,0.99747,-2.8,0.735,-0.648,6535,72544,106639
2.22,222,46410,1,0,0,0,840.14893,881.65283,1622.9248,1699.9054,-0.04077,-0.05554,0.99832,-2.835,0.718,-0.683,6535,72544,106639
2.23,223,46411,1,0,0,0,840.14893,881.65283,1622.46704,1700.05798,-0.03992,-0.05554,0.99783,-2.695,0.7,-0.7,6536,72550,106649
2.24,224,46412,1,0,0,0,840.14893,881.65283,1622.61963,1699.9054,-0.04016,-0.05493,0.99918,-2.678,0.788,-0.805,6536,72550,106649
2.25,225,46413,1,0,0,0,840.14893,881.65283,1623.38257,1699.98169,-0.0398,-0.05469,0.99893,-2.73,0.788,-0.84,6535,72551,106658
2.26,226,46414,1,0,0,0,840.14893,881.65283,1622.69592,1699.98169,-0.04089,-0.05371,1.0004,-2.713,0.665,-0.823,6535,72551,106658
2.27,227,46415,1,0,0,0,840.14893,881.57654,1623.15369,1699.98169,-0.03577,-0.0531,0.99551,-2.8,0.648,-0.893,6537,72551,106661
2.28,228,46416,1,0,0,0,840.14893,881.57654,1623.30627,1699.9054,-0.03345,-0.05322,0.99686,-3.045,0.595,-0.84,6537,72551,106661
2.29,229,46417,1,0,0,0,840.14893,881.57654,1623.07739,1699.8291,-0.03772,-0.05286,0.99832,-3.185,0.84,-0.753,6539,72553,106662
2.3,230,46418,1,0,0,0,840.14893,881.57654,1623.15369,1699.8291,-0.0398,-0.05506,0.99979,-3.255,0.91,-0.683,6539,72553,106662
2.31,231,46419,1,0,0,0,840.14893,881.57654,1623.99292,1699.8291,-0.03992,-0.05176,1.00504,-3.115,0.7,-0.56,6540,72554,106676
2.32,232,46420,1,0,0,0,840.14893,881.57654,1623.0011,1699.9054,-0.03894,-0.05261,0.99576,-3.028,0.753,-0.525,6540,72554,106676
2.33,233,46421,1,0,0,0,840.14893,881.57654,1622.9248,1699.67651,-0.03662,-0.05371,0.99454,-3.08,0.735,-0.403,6544,72555,106679
2.34,234,46422,1,0,0,0,840.14893,881.57654,1623.45886,1699.75281,-0.03906,-0.05518,0.99612,-2.975,0.823,-0.42,6544,72555,106679
2.35,235,46423,1,0,0,0,840.14893,881.57654,1623.07739,1699.75281,-0.04004,-0.05457,0.99808,-2.853,0.823,-0.438,6543,72558,106683
2.36,236,46424,1,0,0,0,840.14893,881.57654,1623.15369,1699.8291,-0.04126,-0.05396,0.99979,-2.923,0.823,-0.368,6543,72558,106683
2.37,237,46425,1,0,0,0,840.14893,881.88171,1623.45886,1700.21057,-0.04248,-0.05774,1.00052,-3.238,0.788,-0.315,6545,72559,106683
2.38,238,46426,1,0,0,0,840.14893,881.88171,1622.84851,1700.36316,-0.04236,-0.06043,1.00003,-3.115,0.735,-0.14,6545,72559,106683
2.39,239,46427,1,0,0,0,840.14893,881.88171,1622.61963,1700.36316,-0.03931,-0.05884,0.9971,-2.8,0.7,-0.263,6548,72553,106687
2.4,240,46428,1,0,0,0,840.14893,881.88171,1623.0011,1700.43945,-0.03809,-0.05469,0.99869,-2.538,0.613,-0.175,6548,72553,106687
2.41,241,46429,1,0,0,0,840.14893,881.88171,1622.69592,1699.8291,-0.03723,-0.05347,0.99454,-2.45,0.735,-0.263,6550,72561,106697
2.42,242,46430,1,0,0,0,839.92004,881.88171,1622.77222,1699.75281,-0.03748,-0.05249,0.996,-3.343,0.823,-0.088,6550,72561,106697
2.43,243,46431,1,0,0,0,839.92004,881.88171,1623.15369,1700.51575,-0.03906,-0.0564,1.00015,-3.78,0.805,-0.28,6553,72559,106700
2.44,244,46432,1,0,0,0,839.92004,881.88171,1622.54333,1700.51575,-0.04175,-0.05835,1.00223,-3.325,0.823,-0.035,6553,72559,106700
2.45,245,46433,1,0,0,0,839.92004,881.88171,1622.69592,1700.43945,-0.04199,-0.05847,1.00357,-2.853,0.788,-0.07,6554,72561,106705
2.46,246,46434,1,0,0,0,839.92004,881.88171,1623.38257,1700.51575,-0.04199,-0.05689,1.0004,-2.625,0.823,-0.245,6554,72561,106705
2.47,247,46435,1,0,0,0,839.92004,881.80542,1623.22998,1700.59204,-0.03735,-0.05908,0.99405,-2.765,0.613,-0.403,6553,72555,106699
2.48,248,46436,1,0,0,0,839.92004,881.80542,1622.77222,1700.36316,-0.03638,-0.06006,0.99295,-2.8,0.56,-0.368,6553,72555,106699
2.49,249,46437,1,0,0,0,839.92004,881.80542,1623.38257,1700.43945,-0.03784,-0.05908,0.99783,-2.695,0.665,-0.368,6547,72550,106678
2.5,250,46438,1,0,0,0,839.92004,881.80542,1623.0011,1699.98169,-0.03992,-0.05847,1.00247,-2.625,0.578,-0.263,6547,72550,106678
2.51,251,46439,1,0,0,0,839.92004,881.80542,1622.9248,1700.05798,-0.03919,-0.05835,1.00284,-2.52,0.56,-0.35,6542,72543,106664
2.52,252,46440,1,0,0,0,840.30151,881.80542,1623.30627,1699.8291,-0.03906,-0.05872,0.99783,-2.363,0.525,-0.508,6542,72543,106664
2.53,253,46441,1,0,0,0,840.30151,881.80542,1623.0011,1699.8291,-0.03906,-0.05762,0.99442,-2.153,0.63,-0.578,6536,72542,106656
2.54,254,46442,1,0,0,0,840.30151,881.80542,1622.69592,1699.8291,-0.04053,-0.05579,0.99539,-2.048,0.7,-0.665,6536,72542,106656
2.55,255,46443,1,0,0,0,840.30151,881.80542,1623.07739,1699.8291,-0.04016,-0.05542,0.99551,-2.135,0.718,-0.7,6530,72539,106649
2.56,256,46444,1,0,0,0,840.30151,881.80542,1623.15369,1699.9054,-0.04236,-0.05481,0.99881,-2.363,0.84,-0.525,6530,72539,106649
2.57,257,46445,1,0,0,0,840.30151,881.50024,1623.07739,1699.9054,-0.04126,-0.05603,0.99869,-2.415,0.823,-0.49,6523,72536,106641
2.58,258,46446,1,0,0,0,840.30151,881.50024,1622.77222,1699.8291,-0.04126,-0.05701,0.99649,-2.503,0.788,-0.718,6523,72536,106641
2.59,259,46447,1,0,0,0,840.30151,881.50024,1622.69592,1699.8291,-0.03919,-0.05811,0.9982,-2.695,0.77,-0.7,6523,72533,106630
2.6,260,46448,1,0,0,0,840.30151,881.50024,1622.77222,1699.75281,-0.03955,-0.05664,1.00027,-2.573,0.875,-0.56,6523,72533,106630
2.61,261,46449,1,0,0,0,840.30151,881.50024,1623.84033,1699.9054,-0.03931,-0.05652,1.00162,-2.503,0.665,-0.648,6513,72533,106625
2.62,262,46450,1,0,0,0,840.07263,881.50024,1622.77222,1699.9054,-0.03797,-0.05762,0.99979,-2.415,0.718,-0.63,6513,72533,106625
2.63,263,46451,1,0,0,0,840.07263,881.50024,1622.61963,1699.98169,-0.03687,-0.05493,0.99844,-2.415,0.648,-0.63,6510,72534,106625
2.64,264,46452,1,0,0,0,840.07263,881.50024,1623.07739,1700.13428,-0.03626,-0.05445,0.99747,-2.66,0.63,-0.945,6510,72534,106625
2.65,265,46453,1,0,0,0,840.07263,881.50024,1622.61963,1700.13428,-0.03833,-0.05652,0.99734,-2.695,0.665,-0.77,6507,72529,106624
2.66,266,46454,1,0,0,0,840.07263,881.50024,1622.77222,1700.36316,-0.03919,-0.05811,0.9993,-2.73,0.63,-0.648,6507,72529,106624
2.67,267,46455,1,0,0,0,840.07263,881.80542,1623.76404,1699.75281,-0.04016,-0.05689,1.00198,-2.415,0.63,-0.648,6503,72531,106623
2.68,268,46456,1,0,0,0,840.07263,881.80542,1622.46704,1699.9054,-0.03882,-0.05359,0.99893,-1.995,0.683,-0.525,6503,72531,106623
2.69,269,46457,1,0,0,0,840.07263,881.80542,1622.61963,1699.9054,-0.03955,-0.05286,0.99771,-2.538,0.595,-0.595,6500,72529,106625
2.7,270,46458,1,0,0,0,840.07263,881.80542,1623.15369,1699.8291,-0.03784,-0.05567,0.99539,-2.66,0.613,-0.49,6500,72529,106625
2.71,271,46459,1,0,0,0,840.07263,881.80542,1622.69592,1699.9054,-0.03894,-0.05652,0.99612,-2.66,0.753,-0.42,6499,72533,106627
2.72,272,46460,1,0,0,0,840.07263,881.80542,1623.22998,1699.75281,-0.03894,-0.05457,0.99649,-2.695,0.753,-0.525,6499,72533,106627
2.73,273,46461,1,0,0,0,840.07263,881.80542,1623.61145,1699.9054,-0.04004,-0.05274,0.99954,-2.555,0.735,-0.315,6497,72530,106628
2.74,274,46462,1,0,0,0,840.07263,881.80542,1622.9248,1700.05798,-0.03919,-0.05457,1.00015,-2.608,0.648,-0.21,6497,72530,106628
2.75,275,46463,1,0,0,0,840.07263,881.80542,1622.69592,1699.9054,-0.0376,-0.05554,0.99979,-2.608,0.683,-0.263,6494,72532,106629
2.76,276,46464,1,0,0,0,840.07263,881.80542,1623.68774,1699.8291,-0.03821,-0.05518,0.99918,-2.538,0.613,-0.368,6494,72532,106629
2.77,277,46465,1,0,0,0,840.07263,881.57654,1622.69592,1699.98169,-0.03821,-0.05676,0.9982,-2.678,0.648,-0.508,6494,72534,106633
2.78,278,46466,1,0,0,0,840.07263,881.57654,1622.46704,1699.8291,-0.03858,-0.05823,0.99869,-2.8,0.683,-0.63,6494,72534,106633
2.79,279,46467,1,0,0,0,840.07263,881.57654,1622.9248,1699.8291,-0.03858,-0.05884,0.99649,-2.8,0.665,-0.403,6490,72533,106633
2.8,280,46468,1,0,0,0,840.07263,881.57654,1623.0011,1699.75281,-0.03955,-0.05786,0.99954,-2.66,0.84,-0.473,6490,72533,106633
2.81,281,46469,1,0,0,0,840.07263,881.57654,1623.07739,1699.75281,-0.03955,-0.05615,0.99966,-2.415,0.735,-0.473,6489,72534,106638
2.82,282,46470,1,0,0,0,840.5304,881.57654,1623.38257,1699.8291,-0.03894,-0.05652,0.99881,-2.643,0.77,-0.525,6489,72534,106638
2.83,283,46471,1,0,0,0,840.5304,881.57654,1623.07739,1699.75281,-0.03943,-0.05615,0.99881,-2.695,0.665,-0.508,6492,72530,106639
2.84,284,46472,1,0,0,0,840.5304,881.57654,1623.07739,1699.60022,-0.03894,-0.05567,0.9993,-2.625,0.63,-0.543,6492,72530,106639
2.85,285,46473,1,0,0,0,840.5304,881.57654,1623.61145,1699.8291,-0.03931,-0.05554,0.99686,-2.538,0.718,-0.403,6491,72537,106640
2.86,286,46474,1,0,0,0,840.5304,881.57654,1622.9248,1700.13428,-0.03723,-0.05542,0.99686,-2.608,0.788,-0.42,6491,72537,106640
2.87,287,46475,1,0,0,0,840.5304,881.95801,1622.61963,1700.36316,-0.03943,-0.05554,0.99881,-2.608,0.753,-0.368,6490,72535,106636
2.88,288,46476,1,0,0,0,840.5304,881.95801,1623.30627,1700.28687,-0.03833,-0.05676,0.99661,-2.625,0.805,-0.49,6490,72535,106636
2.89,289,46477,1,0,0,0,840.5304,881.95801,1622.69592,1700.28687,-0.04016,-0.05725,0.99979,-2.485,0.665,-0.35,6492,72535,106650
2.9,290,46478,1,0,0,0,840.5304,881.95801,1622.69592,1700.28687,-0.04126,-0.05835,0.99991,-2.678,0.665,-0.403,6492,72535,106650
2.91,291,46479,1,0,0,0,840.5304,881.95801,1623.45886,1700.05798,-0.04114,-0.06055,0.99832,-2.573,0.7,-0.333,6491,72542,106651
2.92,292,46480,1,0,0,0,839.84375,881.95801,1622.84851,1700.51575,-0.03967,-0.0586,0.99747,-2.205,0.508,-0.438,6491,72542,106651
2.93,293,46481,1,0,0,0,839.84375,881.95801,1622.84851,1700.05798,-0.03882,-0.05481,0.99759,-2.083,0.613,-0.42,6492,72540,106654
2.94,294,46482,1,0,0,0,839.84375,881.95801,1623.53516,1699.98169,-0.03955,-0.05383,0.99869,-2.31,0.613,-0.508,6492,72540,106654
2.95,295,46483,1,0,0,0,839.84375,881.95801,1622.54333,1700.28687,-0.03723,-0.05628,0.99954,-2.59,0.578,-0.263,6494,72536,106654
2.96,296,46484,1,0,0,0,839.84375,881.95801,1622.54333,1699.8291,-0.03894,-0.05628,0.99966,-2.573,0.613,-0.263,6494,72536,106654
2.97,297,46485,1,0,0,0,839.84375,881.65283,1623.0011,1699.8291,-0.03906,-0.05701,0.99734,-2.38,0.648,-0.403,6493,72534,106653
2.98,298,46486,1,0,0,0,839.84375,881.65283,1622.31445,1699.75281,-0.03858,-0.05652,0.9971,-2.433,0.63,-0.525,6493,72534,106653
2.99,299,46487,1,0,0,0,839.84375,881.65283,1622.54333,1699.75281,-0.03735,-0.05896,0.99539,-2.643,0.595,-0.613,6495,72539,106660
3.0,300,46488,1,0,0,0,839.84375,881.65283,1623.15369,1700.13428,-0.04065,-0.05945,0.99979,-2.205,0.788,-0.508,6495,72539,106660
3.01,301,46489,1,0,0,0,839.84375,881.65283,1622.77222,1699.8291,-0.03992,-0.05701,0.99979,-2.135,0.753,-0.49,6496,72540,106671
3.02,302,46490,1,0,0,0,840.22522,881.65283,1623.22998,1699.8291,-0.03955,-0.05445,0.99979,-1.925,0.718,-0.438,6496,72540,106671
3.03,303,46491,1,0,0,0,840.22522,881.65283,1623.45886,1699.98169,-0.0387,-0.05396,0.99832,-1.978,0.735,-0.525,6498,72542,106676
3.04,304,46492,1,0,0,0,840.22522,881.65283,1623.22998,1699.75281,-0.03845,-0.0542,0.99869,-2.24,0.683,-0.7,6498,72542,106676
3.05,305,46493,1,0,0,0,840.22522,881.65283,1623.22998,1699.75281,-0.03735,-0.05628,0.99564,-2.38,0.683,-0.56,6499,72542,106681
3.06,306,46494,1,0,0,0,840.22522,881.65283,1623.99292,1699.75281,-0.03748,-0.05762,0.99649,-2.293,0.718,-0.63,6499,72542,106681
3.07,307,46495,1,0,0,0,840.22522,881.65283,1622.69592,1699.9054,-0.0387,-0.05676,0.99954,-1.96,0.63,-0.525,6499,72542,106680
3.08,308,46496,1,0,0,0,840.22522,881.65283,1623.0011,1699.8291,-0.03845,-0.05396,0.99954,-2.048,0.648,-0.525,6499,72542,106680
3.09,309,46497,1,0,0,0,840.22522,881.65283,1623.30627,1699.75281,-0.04053,-0.0553,1.00125,-2.17,0.718,-0.438,6501,72544,106686
3.1,310,46498,1,0,0,0,840.22522,881.65283,1623.15369,1699.75281,-0.03858,-0.05615,0.99966,-2.17,0.665,-0.578,6501,72544,106686
3.11,311,46499,1,0,0,0,840.22522,881.65283,1623.07739,1699.8291,-0.03687,-0.05359,0.99625,-1.995,0.595,-0.63,6504,72546,106689
3.12,312,46500,1,0,0,0,840.68298,881.65283,1623.30627,1699.75281,-0.03735,-0.05322,0.99442,-2.013,0.595,-0.63,6504,72546,106689
3.13,313,46501,1,0,0,0,840.68298,881.65283,1622.9248,1699.8291,-0.03784,-0.05322,0.99771,-2.153,0.56,-0.525,6506,72543,106690
3.14,314,46502,1,0,0,0,840.68298,881.65283,1623.0011,1699.8291,-0.04016,-0.05542,0.99954,-2.433,0.578,-0.455,6506,72543,106690
3.15,315,46503,1,0,0,0,840.68298,881.65283,1623.84033,1699.9054,-0.03931,-0.05603,0.99966,-2.45,0.648,-0.385,6506,72547,106695
3.16,316,46504,1,0,0,0,840.68298,881.65283,1623.07739,1699.75281,-0.0387,-0.05298,0.99869,-2.223,0.718,-0.49,6506,72547,106695
3.17,317,46505,1,0,0,0,840.68298,881.57654,1623.22998,1699.60022,-0.0376,-0.05567,0.99722,-2.223,0.578,-0.315,6508,72542,106699
3.18,318,46506,1,0,0,0,840.68298,881.57654,1623.15369,1700.13428,-0.03772,-0.0553,0.9971,-2.153,0.63,-0.35,6508,72542,106699
3.19,319,46507,1,0,0,0,840.68298,881.57654,1623.0011,1699.9054,-0.03735,-0.05469,0.99649,-2.398,0.683,-0.455,6510,72548,106707
3.2,320,46508,1,0,0,0,840.68298,881.57654,1623.07739,1699.9054,-0.0376,-0.05445,0.9993,-2.538,0.7,-0.56,6510,72548,106707
3.21,321,46509,1,0,0,0,840.68298,881.57654,1623.76404,1700.05798,-0.03967,-0.05481,1.00003,-2.538,0.613,-0.368,6513,72547,106709
3.22,322,46510,1,0,0,0,840.22522,881.57654,1623.22998,1699.9054,-0.03882,-0.05615,0.99747,-2.573,0.718,-0.385,6513,72547,106709
3.23,323,46511,1,0,0,0,840.22522,881.57654,1623.0011,1699.98169,-0.03919,-0.05786,0.99771,-2.625,0.63,-0.42,6517,72553,106714
3.24,324,46512,1,0,0,0,840.22522,881.57654,1623.76404,1699.8291,-0.03797,-0.05737,0.99698,-2.485,0.63,-0.385,6517,72553,106714
3.25,325,46513,1,0,0,0,840.22522,881.57654,1622.9248,1699.9054,-0.03821,-0.05701,0.996,-2.188,0.63,-0.455,6517,72552,106720
3.26,326,46514,1,0,0,0,840.22522,881.57654,1623.0011,1699.98169,-0.03955,-0.05432,0.99698,-1.943,0.648,-0.49,6517,72552,106720
3.27,327,46515,1,0,0,0,840.22522,881.65283,1623.22998,1700.05798,-0.04126,-0.05542,0.99942,-2.17,0.735,-0.333,6520,72552,106726
3.28,328,46516,1,0,0,0,840.22522,881.65283,1622.84851,1699.75281,-0.03967,-0.05737,0.99759,-2.258,0.718,-0.35,6520,72552,106726
3.29,329,46517,1,0,0,0,840.22522,881.65283,1622.69592,1699.75281,-0.04065,-0.05676,0.99966,-2.188,0.648,-0.525,6523,72555,106725
3.3,330,46518,1,0,0,0,840.22522,881.65283,1623.15369,1699.98169,-0.0398,-0.05664,0.9982,-2.153,0.7,-0.613,6523,72555,106725
3.31,331,46519,1,0,0,0,840.22522,881.65283,1622.61963,1700.05798,-0.04151,-0.05457,0.99857,-2.188,0.648,-0.578,6525,72550,106721
3.32,332,46520,1,0,0,0,839.92004,881.65283,1622.54333,1700.21057,-0.03528,-0.052,0.99612,-2.293,0.595,-0.578,6525,72550,106721
3.33,333,46521,1,0,0,0,839.92004,881.65283,1623.53516,1699.75281,-0.03674,-0.05042,0.99844,-2.52,0.648,-0.455,6528,72550,106728
3.34,334,46522,1,0,0,0,839.92004,881.65283,1623.0011,1699.98169,-0.03711,-0.05237,0.99942,-2.853,0.7,-0.49,6528,72550,106728
3.35,335,46523,1,0,0,0,839.92004,881.65283,1623.22998,1699.60022,-0.03784,-0.05445,1.00052,-2.923,0.788,-0.438,6528,72550,106728
3.36,336,46524,1,0,0,0,839.92004,881.65283,1623.76404,1699.60022,-0.03809,-0.05591,1.00052,-2.783,0.788,-0.438,6530,72554,106733
3.37,337,46525,1,0,0,0,839.92004,881.57654,1623.07739,1699.8291,-0.03955,-0.05628,0.99686,-2.135,0.525,-0.385,6530,72556,106737
3.38,338,46526,1,0,0,0,839.92004,881.57654,1622.9248,1699.75281,-0.04065,-0.05615,0.99649,-2.153,0.56,-0.228,6530,72556,106737
3.39,339,46527,1,0,0,0,839.92004,881.57654,1623.30627,1699.9054,-0.0387,-0.05603,0.99588,-1.925,0.455,-0.14,6530,72556,106737
3.4,340,46528,1,0,0,0,839.92004,881.57654,1623.07739,1699.9054,-0.03882,-0.05628,0.996,-1.908,0.508,-0.403,6530,72550,106725
3.41,341,46529,1,0,0,0,839.92004,881.57654,1623.07739,1699.8291,-0.04041,-0.05567,0.99991,-2.363,0.735,-0.525,6530,72550,106725
3.42,342,46530,1,0,0,0,840.4541,881.57654,1623.45886,1699.67651,-0.03772,-0.0586,1.00003,-2.398,0.525,-0.42,6521,72545,106708
3.43,343,46531,1,0,0,0,840.4541,881.57654,1622.77222,1699.8291,-0.03735,-0.05823,0.99905,-1.96,0.63,-0.56,6521,72545,106708
3.44,344,46532,1,0,0,0,840.4541,881.57654,1623.07739,1699.98169,-0.03894,-0.05579,0.9993,-1.61,0.595,-0.525,6518,72541,106700
3.45,345,46533,1,0,0,0,840.4541,881.57654,1622.84851,1699.75281,-0.03882,-0.05371,0.99686,-1.593,0.578,-0.543,6518,72541,106700
3.46,346,46534,1,0,0,0,840.4541,881.57654,1622.61963,1699.9054,-0.04041,-0.05347,0.99832,-1.838,0.613,-0.525,6515,72545,106695
3.47,347,46535,1,0,0,0,840.4541,881.65283,1622.84851,1700.05798,-0.03943,-0.05518,0.99771,-1.873,0.473,-0.455,6509,72540,106697
3.48,348,46536,1,0,0,0,840.4541,881.65283,1623.07739,1699.9054,-0.04114,-0.05408,0.99783,-1.855,0.578,-0.56,6509,72540,106697
