Time(s),SampleIndex,Seq,ValidFlag,InterpFlag,GapLen,MissingBefore,Uc1(mV),Uc2(mV),Ut1(mV),Ut2(mV),AccX(g),AccY(g),AccZ(g),GyroX(dps),GyroY(dps),GyroZ(dps),PPG_Green,PPG_Red,PPG_IR
86.06,8606,28453,1,0,0,0,826.49231,876.54114,1596.75598,1689.60571,0.05347,0.03833,-0.52162,8.47,-65.153,63.98,6415,65850,101113
86.07,8607,28454,1,0,0,0,826.49231,876.54114,1596.5271,1689.52942,-0.01636,0.04187,-0.56911,6.808,-56.035,58.503,6421,65867,101162
86.08,8608,28455,1,0,0,0,826.49231,876.23596,1596.5271,1689.60571,-0.07849,0.04419,-0.60598,4.375,-45.728,51.223,6421,65890,101225
86.09,8609,28456,1,0,0,0,826.49231,876.23596,1596.67969,1689.52942,-0.13477,0.0332,-0.61562,-0.21,-35.263,43.89,6421,65890,101225
86.1,8610,28457,1,0,0,0,826.49231,876.23596,1596.45081,1689.68201,-0.17347,0.01953,-0.60414,-4.988,-25.008,36.89,6421,65890,101225
86.11,8611,28458,1,0,0,0,826.49231,876.23596,1596.5271,1689.68201,-0.21107,0.00989,-0.55898,-3.833,-6.808,22.89,6427,65907,101261
86.12,8612,28459,1,0,0,0,826.49231,876.23596,1596.67969,1689.7583,-0.21216,0.02893,-0.55422,-2.993,1.453,17.64,6427,65907,101261
86.13,8613,28460,1,0,0,0,826.26343,876.23596,1596.45081,1689.68201,-0.19739,0.05554,-0.55885,-2.188,9.713,13.16,6429,65911,101271
86.14,8614,28461,1,0,0,0,826.26343,876.23596,1596.29822,1689.7583,-0.19129,0.07031,-0.52614,-2.538,18.655,9.993,6429,65911,101271
86.15,8615,28462,1,0,0,0,826.26343,876.23596,1596.83228,1689.7583,-0.19031,0.05628,-0.47572,-2.835,27.51,7.718,6432,65905,101265
86.16,8616,28463,1,0,0,0,826.26343,876.23596,1596.45081,1689.7583,-0.1565,-0.02063,-0.31385,0.333,41.79,5.775,6432,65905,101265
86.17,8617,28464,1,0,0,0,826.26343,876.23596,1596.45081,1689.7583,-0.13807,-0.03137,-0.22156,5.233,47.95,5.513,6439,65901,101247
86.18,8618,28465,1,0,0,0,826.26343,876.31226,1596.60339,1689.7583,-0.1344,-0.02161,-0.12159,11.795,53.97,5.46,6439,65901,101247
86.19,8619,28466,1,0,0,0,826.26343,876.31226,1596.22192,1689.68201,-0.14197,0.01221,-0.02661,16.555,60.305,5.95,6438,65895,101232
86.2,8620,28467,1,0,0,0,826.26343,876.31226,1596.5271,1689.7583,-0.13953,0.05676,0.11133,17.675,65.363,6.895,6438,65895,101232
86.21,8621,28468,1,0,0,0,826.26343,876.31226,1596.98486,1689.83459,-0.0658,0.16004,0.59279,16.293,71.855,9.363,6436,65893,101234
86.22,8622,28469,1,0,0,0,826.26343,876.31226,1596.60339,1690.06348,-0.02454,0.22645,0.96658,-0.018,73.465,8.61,6436,65893,101234
86.23,8623,28470,1,0,0,0,826.5686,876.31226,1596.5271,1690.29236,-0.0448,0.17652,1.46062,-6.423,73.728,3.955,6422,65850,101221
86.24,8624,28471,1,0,0,0,826.5686,876.31226,1596.5271,1690.44495,-0.17176,-0.00671,1.9411,-12.285,71.54,-5.215,6422,65850,101221
86.25,8625,28472,1,0,0,0,826.5686,876.31226,1597.21375,1690.979,-0.35878,-0.21314,2.28449,-21.438,62.37,-16.783,6378,65776,101251
86.26,8626,28473,1,0,0,0,826.5686,876.31226,1597.36633,1690.979,-0.51588,-0.39125,2.51839,-20.633,45.098,-31.5,6378,65776,101251
86.27,8627,28474,1,0,0,0,826.5686,876.31226,1597.97668,1691.13159,-0.71938,-0.72109,2.8066,13.125,7.35,-52.255,6333,65747,101358
86.28,8628,28475,1,0,0,0,826.5686,877.22778,1597.59521,1691.36047,-0.83364,-0.91165,2.98263,31.448,-7.368,-51.8,6333,65747,101358
86.29,8629,28476,1,0,0,0,826.5686,877.22778,1597.90039,1691.28418,-0.90982,-1.01956,3.12558,37.555,-18.48,-48.983,6296,65727,101433
86.3,8630,28477,1,0,0,0,826.5686,877.22778,1598.28186,1691.51306,-0.9263,-1.07987,3.27378,24.973,-23.538,-46.655,6296,65727,101433
86.31,8631,28478,1,0,0,0,826.5686,877.22778,1598.05298,1692.12341,-0.88467,-1.13797,3.33665,-3.255,-25.393,-49.595,6262,65691,101446
86.32,8632,28479,1,0,0,0,826.5686,877.22778,1597.97668,1691.66565,-0.82559,-1.42985,3.18564,-53.865,-23.643,-60.97,6262,65691,101446
86.33,8633,28480,1,0,0,0,827.17896,877.22778,1597.8241,1691.58936,-0.79568,-1.56035,3.03085,-59.553,-19.653,-61.093,6256,65668,101390
86.34,8634,28481,1,0,0,0,827.17896,877.22778,1597.36633,1691.20789,-0.69253,-1.58867,2.8497,-56.473,-16.905,-57.015,6256,65668,101390
86.35,8635,28482,1,0,0,0,827.17896,877.22778,1597.59521,1691.43677,-0.52528,-1.5136,2.64058,-45.745,-16.503,-48.615,6269,65690,101372
86.36,8636,28483,1,0,0,0,827.17896,877.22778,1597.21375,1691.28418,-0.34889,-1.37016,2.37629,-30.538,-16.485,-38.045,6269,65690,101372
86.37,8637,28484,1,0,0,0,827.17896,877.22778,1597.06116,1690.59753,-0.02722,-1.00662,1.75152,0.648,-23.94,-13.703,6293,65711,101310
86.38,8638,28485,1,0,0,0,827.17896,876.77002,1597.13745,1690.44495,0.11451,-0.8218,1.44304,9.975,-32.62,1.295,6293,65711,101310
86.39,8639,28486,1,0,0,0,827.17896,876.77002,1597.06116,1690.06348,0.2273,-0.65749,1.13492,14.77,-42.315,15.768,6328,65735,101220
86.4,8640,28487,1,0,0,0,827.17896,876.77002,1596.5271,1689.98718,0.29969,-0.50099,0.86843,15.558,-50.54,28.928,6328,65735,101220
86.41,8641,28488,1,0,0,0,827.17896,876.77002,1596.5271,1689.91089,0.33436,-0.34718,0.62258,15.803,-57.138,40.005,6379,65771,101151
86.42,8642,28489,1,0,0,0,827.17896,876.77002,1596.67969,1690.06348,0.30311,-0.12195,0.15503,22.768,-65.993,57.978,6379,65771,101151
86.43,8643,28490,1,0,0,0,826.26343,876.77002,1596.60339,1689.68201,0.26429,-0.06189,-0.04077,26.74,-68.198,64.593,6415,65806,101137
86.44,8644,28491,1,0,0,0,826.26343,876.77002,1596.22192,1689.83459,0.21741,-0.01135,-0.20325,31.273,-69.055,68.145,6415,65806,101137
86.45,8645,28492,1,0,0,0,826.26343,876.77002,1596.75598,1689.91089,0.16541,0.03528,-0.34181,35.035,-67.69,68.39,6433,65840,101166
86.46,8646,28493,1,0,0,0,826.26343,876.77002,1596.37451,1689.98718,0.09864,0.08277,-0.44545,35.805,-63.175,65.748,6433,65840,101166
86.47,8647,28494,1,0,0,0,826.26343,876.77002,1596.37451,1689.98718,0.026,0.11573,-0.51711,33.408,-56.053,60.953,6446,65857,101204
86.48,8648,28495,1,0,0,0,826.26343,876.31226,1597.21375,1689.83459,-0.09107,0.11121,-0.59633,20.265,-38.395,47.425,6446,65857,101204
86.49,8649,28496,1,0,0,0,826.26343,876.31226,1596.37451,1690.06348,-0.12415,0.08521,-0.62001,12.075,-28.893,40.128,6446,65862,101236
86.5,8650,28497,1,0,0,0,826.26343,876.31226,1596.45081,1690.13977,-0.13965,0.05481,-0.64052,5.39,-19.075,33.093,6446,65862,101236
86.51,8651,28498,1,0,0,0,826.26343,876.31226,1596.83228,1690.44495,-0.14197,0.02258,-0.65578,0.998,-9.1,26.513,6449,65871,101250
86.52,8652,28499,1,0,0,0,826.26343,876.31226,1596.45081,1690.06348,-0.1521,-0.01624,-0.66066,-0.963,1.873,20.58,6449,65871,101250
86.53,8653,28500,1,0,0,0,826.33972,876.31226,1596.45081,1689.68201,-0.19251,-0.03809,-0.6697,0.088,25.078,11.76,6450,65875,101255
86.54,8654,28501,1,0,0,0,826.33972,876.31226,1596.5271,1690.06348,-0.19324,-0.02112,-0.66128,2.048,34.913,8.312,6450,65875,101255
86.55,8655,28502,1,0,0,0,826.33972,876.31226,1596.60339,1689.60571,-0.18189,-0.00232,-0.62905,2.293,44.1,6.755,6456,65884,101270
86.56,8656,28503,1,0,0,0,826.33972,876.31226,1596.45081,1689.60571,-0.16919,0.0,-0.58351,2.153,53.655,5.443,6456,65884,101270
86.57,8657,28504,1,0,0,0,826.33972,876.31226,1596.90857,1689.7583,-0.15589,-0.00842,-0.51979,1.4,63.105,4.008,6455,65884,101265
86.58,8658,28505,1,0,0,0,826.33972,876.23596,1596.45081,1690.06348,-0.12854,-0.03809,-0.34864,3.028,80.36,1.085,6455,65884,101265
86.59,8659,28506,1,0,0,0,826.33972,876.23596,1596.67969,1690.13977,-0.13501,-0.02307,-0.24903,7.805,89.32,-0.63,6457,65879,101251
86.6,8660,28507,1,0,0,0,826.33972,876.23596,1596.5271,1689.60571,-0.15906,0.00293,-0.13086,14.718,97.983,-1.628,6457,65879,101251
86.61,8661,28508,1,0,0,0,826.33972,876.23596,1596.45081,1690.21606,-0.18372,0.02905,0.00024,21.088,105.175,-0.98,6459,65879,101261
86.62,8662,28509,1,0,0,0,826.33972,876.23596,1596.5271,1690.13977,-0.20472,0.04273,0.15052,26.163,110.233,0.963,6459,65879,101261
86.63,8663,28510,1,0,0,0,826.6449,876.23596,1597.59521,1690.36865,-0.25501,0.23231,0.73672,18.445,115.745,3.78,6454,65878,101301
86.64,8664,28511,1,0,0,0,826.6449,876.23596,1596.67969,1690.21606,-0.30775,0.30274,1.20487,5.093,115.325,0.805,6454,65878,101301
86.65,8665,28512,1,0,0,0,826.6449,876.23596,1597.13745,1690.979,-0.4225,0.2273,1.76128,-11.725,111.598,-4.988,6423,65814,101331
86.66,8666,28513,1,0,0,0,826.6449,876.23596,1597.51892,1690.90271,-0.59096,0.04468,2.1894,-32.34,102.725,-13.318,6423,65814,101331
86.67,8667,28514,1,0,0,0,826.6449,876.23596,1597.36633,1691.36047,-0.73232,-0.13294,2.45711,-50.4,85.4,-25.515,6368,65728,101366
86.68,8668,28515,1,0,0,0,826.6449,877.0752,1597.51892,1691.43677,-0.94461,-0.53188,2.79525,-38.343,47.005,-52.64,6368,65728,101366
86.69,8669,28516,1,0,0,0,826.6449,877.0752,1597.8241,1691.89453,-1.09317,-0.77798,3.01621,-19.32,32.393,-58.24,6329,65696,101422
86.7,8670,28517,1,0,0,0,826.6449,877.0752,1597.8241,1692.58118,-1.23002,-1.0065,3.19236,-2.17,21.683,-60.848,6329,65696,101422
86.71,8671,28518,1,0,0,0,826.6449,877.0752,1598.12927,1692.35229,-1.29386,-1.12943,3.43907,0.14,17.29,-64.523,6289,65676,101489
86.72,8672,28519,1,0,0,0,826.6449,877.0752,1598.43445,1692.19971,-1.28385,-1.21903,3.67882,-11.148,17.99,-72.573,6289,65676,101489
86.73,8673,28520,1,0,0,0,827.10266,877.0752,1598.12927,1692.04712,-1.27201,-1.47478,3.70592,-51.485,20.86,-92.96,6257,65648,101508
86.74,8674,28521,1,0,0,0,827.10266,877.0752,1597.7478,1691.66565,-1.17106,-1.5247,3.47044,-61.11,18.48,-89.285,6257,65648,101508
86.75,8675,28522,1,0,0,0,827.10266,877.0752,1598.12927,1691.66565,-0.93326,-1.45085,3.17966,-62.143,13.125,-75.74,6259,65652,101492
86.76,8676,28523,1,0,0,0,827.10266,877.0752,1597.67151,1691.28418,-0.64895,-1.30497,2.87973,-56.98,4.673,-58.083,6259,65652,101492
86.77,8677,28524,1,0,0,0,827.10266,877.0752,1597.51892,1690.75012,-0.40614,-1.16459,2.55989,-46.358,-5.338,-40.618,6281,65667,101416
86.78,8678,28525,1,0,0,0,827.10266,876.69373,1598.20557,1690.44495,-0.00903,-0.8262,1.85907,-14.543,-33.32,-11.62,6281,65667,101416
86.79,8679,28526,1,0,0,0,827.10266,876.69373,1596.90857,1690.13977,0.15296,-0.64968,1.50188,2.415,-50.873,0.508,6322,65690,101307
86.8,8680,28527,1,0,0,0,827.10266,876.69373,1596.98486,1689.7583,0.27735,-0.44789,1.18082,12.408,-68.968,10.885,6322,65690,101307
86.81,8681,28528,1,0,0,0,827.10266,876.69373,1597.13745,1689.52942,0.35304,-0.26844,0.86087,18.708,-85.365,19.495,6384,65723,101189
86.82,8682,28529,1,0,0,0,827.10266,876.69373,1596.67969,1689.52942,0.36879,-0.12903,0.53322,21.49,-98.42,28.088,6384,65723,101189
86.83,8683,28530,1,0,0,0,826.41602,876.69373,1596.45081,1689.45312,0.29176,-0.01917,0.00562,17.675,-114.048,45.868,6431,65770,101138
86.84,8684,28531,1,0,0,0,826.41602,876.69373,1596.75598,1689.68201,0.22974,-0.02185,-0.17188,16.538,-117.303,53.27,6431,65770,101138
86.85,8685,28532,1,0,0,0,826.41602,876.69373,1596.37451,1689.30054,0.16334,-0.02795,-0.31495,18.113,-117.233,57.715,6462,65827,101187
86.86,8686,28533,1,0,0,0,826.41602,876.69373,1596.45081,1689.52942,0.09583,-0.02185,-0.42592,20.265,-114.293,58.765,6462,65827,101187
86.87,8687,28534,1,0,0,0,826.41602,876.69373,1596.90857,1689.60571,0.03333,-0.01477,-0.50819,21.088,-108.623,56.473,6479,65873,101252
86.88,8688,28535,1,0,0,0,826.41602,876.38855,1596.45081,1689.7583,-0.06641,-0.00476,-0.59828,11.69,-91.805,44.923,6479,65873,101252
86.89,8689,28536,1,0,0,0,826.41602,876.38855,1596.29822,1689.83459,-0.11023,-0.01013,-0.64235,2.013,-79.94,37.923,6485,65887,101304
86.9,8690,28537,1,0,0,0,826.41602,876.38855,1596.22192,1689.91089,-0.15406,-0.03052,-0.67287,-9.328,-66.378,32.218,6485,65887,101304
86.91,8691,28538,1,0,0,0,826.41602,876.38855,1595.84045,1689.91089,-0.18531,-0.06433,-0.69472,-19.408,-52.938,28.088,6488,65905,101348
86.92,8692,28539,1,0,0,0,826.41602,876.38855,1595.84045,1689.98718,-0.2096,-0.09656,-0.70766,-25.69,-40.653,25.428,6488,65905,101348
86.93,8693,28540,1,0,0,0,826.26343,876.38855,1596.75598,1689.91089,-0.20496,-0.1106,-0.75051,-26.075,-29.103,22.733,6491,65916,101372
86.94,8694,28541,1,0,0,0,826.26343,876.38855,1595.68787,1689.98718,-0.17432,-0.09925,-0.76821,-21.805,-17.745,19.355,6491,65916,101372
86.95,8695,28542,1,0,0,0,826.26343,876.38855,1595.91675,1689.7583,-0.10694,-0.04932,-0.72695,-10.29,9.8,14.98,6496,65914,101352
86.96,8696,28543,1,0,0,0,826.26343,876.38855,1596.29822,1689.7583,-0.09302,-0.04151,-0.70339,-8.855,24.57,14.158,6496,65914,101352
86.97,8697,28544,1,0,0,0,826.26343,876.38855,1595.91675,1689.7583,-0.0896,-0.04102,-0.65358,-10.465,39.428,13.948,6499,65901,101312
86.98,8698,28545,1,0,0,0,826.26343,876.31226,1596.06934,1689.83459,-0.094,-0.0481,-0.58596,-11.358,53.848,12.968,6499,65901,101312
86.99,8699,28546,1,0,0,0,826.26343,876.31226,1596.14563,1689.98718,-0.10559,-0.04089,-0.48415,-10.64,67.025,12.583,6501,65900,101305
87.0,8700,28547,1,0,0,0,826.26343,876.31226,1595.91675,1690.06348,-0.10938,-0.0166,-0.26441,-3.745,88.918,12.95,6501,65900,101305
87.01,8701,28548,1,0,0,0,826.26343,876.31226,1596.14563,1689.7583,-0.11072,-0.00195,-0.11255,1.418,98.91,14.333,6507,65909,101302
87.02,8702,28549,1,0,0,0,826.26343,876.31226,1596.75598,1689.52942,-0.1222,0.02942,0.03381,9.135,107.223,16.835,6507,65909,101302
87.03,8703,28550,1,0,0,0,826.33972,876.31226,1596.5271,1689.60571,-0.13941,0.05335,0.2262,16.625,111.93,19.6,6512,65920,101310
87.04,8704,28551,1,0,0,0,826.33972,876.31226,1596.60339,1689.7583,-0.18177,0.14502,0.58998,16.03,113.68,21.735,6512,65920,101310
87.05,8705,28552,1,0,0,0,826.33972,876.31226,1597.29004,1690.21606,-0.3556,0.17652,1.59416,-3.045,109.078,18.41,6492,65891,101371
87.06,8706,28553,1,0,0,0,826.33972,876.31226,1597.21375,1690.59753,-0.52504,0.0221,2.08979,-17.343,101.518,13.003,6492,65891,101371
87.07,8707,28554,1,0,0,0,826.33972,876.31226,1597.44263,1691.0553,-0.69778,-0.14966,2.43452,-33.898,86.223,3.308,6427,65791,101417
87.08,8708,28555,1,0,0,0,826.33972,877.15149,1598.05298,1691.74194,-0.81277,-0.29933,2.65853,-38.833,63.595,-12.863,6427,65791,101417
87.09,8709,28556,1,0,0,0,826.33972,877.15149,1597.67151,1691.58936,-0.87649,-0.44533,2.83077,-30.975,41.51,-31.15,6374,65727,101475
87.1,8710,28557,1,0,0,0,826.33972,877.15149,1597.8241,1692.04712,-1.03043,-0.75942,3.15195,-11.235,16.398,-51.993,6374,65727,101475
87.11,8711,28558,1,0,0,0,826.33972,877.15149,1598.20557,1691.97083,-1.11734,-0.95328,3.32395,-12.775,9.975,-59.22,6336,65666,101480
87.12,8712,28559,1,0,0,0,826.33972,877.15149,1598.12927,1691.81824,-1.18607,-1.19864,3.53612,-29.488,7.245,-67.445,6336,65666,101480
87.13,8713,28560,1,0,0,0,827.25525,877.15149,1598.05298,1691.81824,-1.23441,-1.48625,3.71117,-50.103,5.198,-77.473,6299,65634,101497
87.14,8714,28561,1,0,0,0,827.25525,877.15149,1598.20557,1691.58936,-1.2609,-1.69414,3.72216,-58.783,4.673,-88.183,6299,65634,101497
87.15,8715,28562,1,0,0,0,827.25525,877.15149,1597.8241,1691.51306,-1.19913,-1.71184,3.54137,-51.153,6.335,-90.108,6296,65658,101531
87.16,8716,28563,1,0,0,0,827.25525,877.15149,1597.7478,1691.28418,-0.772,-1.40568,2.90036,-23.328,5.058,-66.588,6296,65658,101531
87.17,8717,28564,1,0,0,0,827.25525,877.15149,1597.97668,1691.13159,-0.54762,-1.27677,2.6158,-15.348,-2.52,-49.28,6314,65672,101488
87.18,8718,28565,1,0,0,0,827.25525,876.84631,1597.44263,1690.67383,-0.34925,-1.1243,2.33186,-6.248,-11.498,-34.405,6314,65672,101488
87.19,8719,28566,1,0,0,0,827.25525,876.84631,1597.21375,1690.59753,-0.16834,-0.93069,2.01276,5.338,-22.488,-22.733,6345,65683,101391
87.2,8720,28567,1,0,0,0,827.25525,876.84631,1597.44263,1690.52124,-0.00659,-0.73916,1.66863,16.363,-37.065,-12.95,6345,65683,101391
87.21,8721,28568,1,0,0,0,827.25525,876.84631,1596.98486,1690.06348,0.22767,-0.412,1.03629,22.715,-72.87,2.555,6391,65699,101275
87.22,8722,28569,1,0,0,0,827.25525,876.84631,1596.83228,1690.13977,0.27577,-0.29383,0.74502,19.18,-89.145,9.643,6391,65699,101275
87.23,8723,28570,1,0,0,0,826.6449,876.84631,1597.36633,1689.7583,0.28175,-0.21912,0.45314,12.688,-102.848,17.693,6432,65735,101204
87.24,8724,28571,1,0,0,0,826.6449,876.84631,1596.29822,1689.68201,0.26222,-0.18213,0.18665,5.915,-112.683,27.038,6432,65735,101204
87.25,8725,28572,1,0,0,0,826.6449,876.84631,1596.5271,1689.52942,0.22571,-0.17554,-0.02612,3.22,-118.878,37.503,6466,65806,101240
87.26,8726,28573,1,0,0,0,826.6449,876.84631,1596.98486,1690.13977,0.14759,-0.14783,-0.38441,7.893,-121.975,55.423,6466,65806,101240
87.27,8727,28574,1,0,0,0,826.6449,876.84631,1596.5271,1690.21606,0.11048,-0.09717,-0.51283,11.2,-119.683,59.99,6485,65850,101298
87.28,8728,28575,1,0,0,0,826.6449,876.31226,1596.5271,1689.7583,0.06616,-0.05054,-0.60414,11.865,-114.643,61.513,6485,65850,101298
87.29,8729,28576,1,0,0,0,826.6449,876.31226,1596.75598,1689.7583,0.01721,-0.03345,-0.67568,9.485,-106.488,60.288,6493,65854,101331
87.3,8730,28577,1,0,0,0,826.6449,876.31226,1596.60339,1689.68201,-0.04395,-0.04859,-0.73171,5.443,-94.623,56.158,6493,65854,101331
87.31,8731,28578,1,0,0,0,826.6449,876.31226,1596.75598,1689.68201,-0.17188,-0.09192,-0.75832,-6.458,-61.95,41.545,6492,65859,101364
87.32,8732,28579,1,0,0,0,826.6449,876.31226,1596.98486,1690.06348,-0.21424,-0.07276,-0.751,-10.833,-44.975,35.438,6492,65859,101364
87.33,8733,28580,1,0,0,0,826.41602,876.31226,1596.5271,1689.91089,-0.23914,-0.0531,-0.74453,-11.218,-29.068,30.258,6495,65878,101407
87.34,8734,28581,1,0,0,0,826.41602,876.31226,1596.45081,1689.83459,-0.23463,-0.05078,-0.75014,-9.625,-14.508,26.093,6495,65878,101407
87.35,8735,28582,1,0,0,0,826.41602,876.31226,1596.90857,1690.21606,-0.2074,-0.03821,-0.74624,-9.153,-1.19,23.468,6497,65885,101415
87.36,8736,28583,1,0,0,0,826.41602,876.31226,1596.60339,1689.83459,-0.12732,0.0188,-0.71499,-7.788,25.043,18.008,6497,65885,101415
87.37,8737,28584,1,0,0,0,826.41602,876.31226,1596.14563,1690.21606,-0.09705,0.04944,-0.6736,-6.755,38.378,15.435,6501,65868,101369
87.38,8738,28585,1,0,0,0,826.41602,876.69373,1596.60339,1690.44495,-0.08374,0.06543,-0.61928,-5.425,51.625,13.545,6501,65868,101369
87.39,8739,28586,1,0,0,0,826.41602,876.69373,1596.06934,1690.36865,-0.08106,0.08069,-0.52431,-4.095,63.823,11.603,6505,65855,101338
87.4,8740,28587,1,0,0,0,826.41602,876.69373,1596.22192,1690.29236,-0.08423,0.09095,-0.42836,-2.87,74.603,8.873,6505,65855,101338
87.41,8741,28588,1,0,0,0,826.41602,876.69373,1596.37451,1690.13977,-0.08496,0.11097,-0.32081,-2.888,83.755,6.125,6506,65844,101316
87.42,8742,28589,1,0,0,0,826.41602,876.69373,1596.5271,1689.7583,-0.08338,0.16797,-0.1167,-2.083,99.05,1.4,6506,65844,101316
87.43,8743,28590,1,0,0,0,826.33972,876.69373,1596.67969,1690.06348,-0.08643,0.1897,0.0282,-0.298,105.28,-1.033,6509,65844,101306
87.44,8744,28591,1,0,0,0,826.33972,876.69373,1596.67969,1689.91089,-0.09497,0.20106,0.21387,2.1,109.48,-3.22,6509,65844,101306
87.45,8745,28592,1,0,0,0,826.33972,876.69373,1596.60339,1690.44495,-0.10169,0.24549,0.46608,0.175,112.28,-5.233,6503,65834,101310
87.46,8746,28593,1,0,0,0,826.33972,876.69373,1596.98486,1690.75012,-0.12024,0.30262,0.85354,-8.873,115.71,-9.853,6503,65834,101310
87.47,8747,28594,1,0,0,0,826.33972,876.69373,1597.29004,1690.82642,-0.42897,0.02918,1.98114,-31.623,123.113,-26.303,6461,65767,101344
87.48,8748,28595,1,0,0,0,826.33972,876.9989,1597.51892,1691.58936,-0.73379,-0.26087,2.4449,-46.953,113.068,-35.7,6461,65767,101344
87.49,8749,28596,1,0,0,0,826.33972,876.9989,1597.44263,1691.89453,-0.97244,-0.57778,2.75326,-50.733,86.713,-46.13,6393,65702,101467
87.5,8750,28597,1,0,0,0,826.33972,876.9989,1598.05298,1691.66565,-1.09024,-0.82192,2.93197,-34.58,57.995,-55.72,6393,65702,101467
87.51,8751,28598,1,0,0,0,826.33972,876.9989,1597.8241,1692.276,-1.15995,-0.97928,3.07053,-3.08,38.168,-62.738,6350,65690,101568
87.52,8752,28599,1,0,0,0,826.33972,876.9989,1597.67151,1692.19971,-1.38591,-1.14017,3.39195,34.475,17.29,-67.445,6350,65690,101568
87.53,8753,28600,1,0,0,0,827.02637,876.9989,1597.97668,1692.35229,-1.37162,-1.20902,3.53844,13.23,6.843,-66.325,6311,65652,101588
87.54,8754,28601,1,0,0,0,827.02637,876.9989,1597.67151,1692.04712,-1.24149,-1.33671,3.60082,-23.783,-4.725,-67.778,6311,65652,101588
87.55,8755,28602,1,0,0,0,827.02637,876.9989,1598.43445,1691.81824,-1.12381,-1.54765,3.56908,-50.663,-12.075,-72.66,6294,65629,101559
87.56,8756,28603,1,0,0,0,827.02637,876.9989,1598.58704,1691.58936,-1.04154,-1.6812,3.43992,-59.903,-14.368,-75.635,6294,65629,101559
87.57,8757,28604,1,0,0,0,827.02637,876.9989,1597.97668,1691.81824,-0.71865,-1.55632,2.9852,-51.153,-19.093,-60.183,6300,65645,101547
87.58,8758,28605,1,0,0,0,827.02637,877.15149,1597.8241,1691.13159,-0.51259,-1.44267,2.72201,-40.093,-24.36,-45.623,6300,65645,101547
87.59,8759,28606,1,0,0,0,827.02637,877.15149,1597.90039,1690.67383,-0.30262,-1.29862,2.41182,-22.628,-29.715,-30.538,6325,65661,101463
87.6,8760,28607,1,0,0,0,827.02637,877.15149,1597.36633,1690.44495,-0.1001,-1.09256,2.07013,-2.205,-36.173,-15.505,6325,65661,101463
87.61,8761,28608,1,0,0,0,827.02637,877.15149,1597.29004,1690.21606,0.07508,-0.87832,1.71636,17.395,-45.605,-0.368,6365,65677,101336
87.62,8762,28609,1,0,0,0,827.02637,877.15149,1597.36633,1690.21606,0.20728,-0.67385,1.35783,31.308,-56.963,13.265,6365,65677,101336
87.63,8763,28610,1,0,0,0,826.49231,877.15149,1596.83228,1689.68201,0.31104,-0.30128,0.74111,40.408,-78.68,34.353,6421,65711,101236
87.64,8764,28611,1,0,0,0,826.49231,877.15149,1596.60339,1689.7583,0.29041,-0.17591,0.46571,39.813,-87.028,42.578,6421,65711,101236
87.65,8765,28612,1,0,0,0,826.49231,877.15149,1597.06116,1689.83459,0.25379,-0.09595,0.21033,34.615,-94.728,50.663,6459,65754,101228
87.66,8766,28613,1,0,0,0,826.49231,877.15149,1596.67969,1689.68201,0.21473,-0.05762,-0.01257,28.63,-100.293,58.538,6459,65754,101228
87.67,8767,28614,1,0,0,0,826.49231,877.15149,1596.75598,1689.60571,0.17884,-0.04102,-0.21119,24.185,-104.143,64.505,6483,65803,101269
87.68,8768,28615,1,0,0,0,826.49231,876.23596,1597.06116,1689.37683,0.07508,-0.01868,-0.49293,23.31,-103.74,65.503,6483,65803,101269
87.69,8769,28616,1,0,0,0,826.49231,876.23596,1595.99304,1689.98718,-0.00305,0.01111,-0.57839,22.05,-98.0,60.27,6495,65826,101306
87.7,8770,28617,1,0,0,0,826.49231,876.23596,1596.22192,1689.91089,-0.07898,0.03662,-0.63808,18.078,-89.863,52.395,6495,65826,101306
87.71,8771,28618,1,0,0,0,826.49231,876.23596,1596.45081,1689.7583,-0.14405,0.04395,-0.67934,10.955,-80.343,43.68,6500,65836,101362
87.72,8772,28619,1,0,0,0,826.49231,876.23596,1596.14563,1690.13977,-0.18226,0.0271,-0.70791,3.29,-69.983,35.263,6500,65836,101362
87.73,8773,28620,1,0,0,0,826.33972,876.23596,1596.67969,1689.83459,-0.20496,-0.0282,-0.70669,-9.415,-43.838,21.28,6506,65843,101386
87.74,8774,28621,1,0,0,0,826.33972,876.23596,1596.83228,1690.06348,-0.20325,-0.0492,-0.68777,-10.605,-28.998,16.38,6506,65843,101386
87.75,8775,28622,1,0,0,0,826.33972,876.23596,1596.75598,1689.91089,-0.19727,-0.05921,-0.67275,-9.31,-14.35,12.478,6505,65846,101381
87.76,8776,28623,1,0,0,0,826.33972,876.23596,1596.60339,1689.91089,-0.19251,-0.03845,-0.66128,-7.805,0.42,9.643,6505,65846,101381
87.77,8777,28624,1,0,0,0,826.33972,876.23596,1596.75598,1689.68201,-0.19434,-0.00916,-0.66103,-6.685,15.698,7.648,6510,65850,101379
87.78,8778,28625,1,0,0,0,826.33972,876.38855,1596.60339,1689.83459,-0.20008,0.01892,-0.61,-7.998,43.138,8.19,6510,65850,101379
87.79,8779,28626,1,0,0,0,826.33972,876.38855,1596.60339,1689.68201,-0.18458,-0.00244,-0.54457,-8.75,53.883,10.483,6513,65849,101380
